episode,reward,win,loss,steps,right_score,left_score,score_diff,frames,rally_hits,decision_count,truncated,truncation_reason,last_right_hit_offset,last_right_speed_multiplier,last_right_outgoing_speed,final_ball_speed,last_left_outgoing_speed,successful_agent_returns,last_selected_target_y,last_predicted_return_y,last_target_alignment_error,last_target_alignment_reward,cumulative_target_alignment_reward
120,3.34796139925919,1,0,34,1,0,1,6851,34,34,False,,0.7018517384144275,2.0,12.97998459167036,12.97998459167036,10.38398767333629,33,98.4,108.64774386658428,10.247743866584273,0.04981801211571585,1.6879613992591902
121,2.1623969011675785,1,0,17,1,0,1,3249,17,17,False,,-0.8407118476278358,2.0,12.97998459167036,12.97998459167036,8.307190138669032,16,48.0,55.444697477338195,7.444697477338195,0.04990387113638828,0.8423969011675784
122,3.6251713822690794,1,0,38,1,0,1,7747,38,38,False,,-0.8050097791099204,2.0,12.97998459167036,12.97998459167036,10.38398767333629,37,199.2,220.6279247594207,21.427924759420705,0.04920917501553636,1.8851713822690799
123,1.188978944560663,1,0,3,1,0,1,617,3,3,False,,-0.6090246390945794,2.0,12.97998459167036,12.97998459167036,7.211102550927978,2,48.0,44.19083399580677,3.80916600419323,0.04997481581392479,0.14897894456066318
124,1.326940076807141,1,0,5,1,0,1,965,5,5,False,,0.7060540290508712,2.0,12.97998459167036,12.97998459167036,10.383987673336291,4,451.20000000000005,446.3792124470051,4.820787552994943,0.04995966906516622,0.24694007680714117
125,1.2585358365349135,1,0,4,1,0,1,912,4,4,False,,0.5510269705393199,1.5,12.97998459167036,12.97998459167036,8.653323061113575,3,451.20000000000005,436.581356104271,14.618643895729065,0.04963035793443475,0.19853583653491336
126,2.1649459066001935,1,0,17,1,0,1,3335,17,17,False,,-0.6736004470706675,2.0,12.97998459167036,12.97998459167036,10.38398767333629,16,148.8,141.01924112113716,7.780758878862855,0.04989500586320833,0.8449459066001936
127,1.0490352620346015,1,0,1,1,0,1,229,1,1,False,,-0.987517718889691,2.0,12.36931687685298,12.36931687685298,7.211102550927978,0,350.4,326.71202871112337,23.68797128887661,0.04903526203460157,0.04903526203460157
128,1.8171829996064908,1,0,12,1,0,1,2696,12,12,False,,-0.6272219670817882,2.0,12.97998459167036,12.97998459167036,7.211102550927978,11,98.4,90.52142429710716,7.878575702892846,0.04989235223605513,0.5971829996064908
129,1.5356890531605256,1,0,8,1,0,1,1807,8,8,False,,-0.85,2.0,12.97998459167036,12.97998459167036,8.653323061113573,7,48.0,17.969122529054857,30.030877470945143,0.04845854277497466,0.3956890531605256
130,1.25787301497866,1,0,4,1,0,1,913,4,4,False,,-0.7410128572180963,2.0,12.97998459167036,12.97998459167036,7.211102550927978,3,501.6,484.9695783555844,16.630421644415605,0.049522140298968065,0.1978730149786601
131,1.3279506746937058,1,0,5,1,0,1,1023,5,5,False,,0.6067531461353468,2.0,12.97998459167036,12.97998459167036,10.38398767333629,4,501.6,498.4908002665866,3.1091997334134476,0.049983219616820784,0.2479506746937057
132,1.5373099842712101,1,0,8,1,0,1,1572,8,8,False,,-0.5908371491107374,1.5,12.97998459167036,12.97998459167036,9.96862816640284,7,199.2,199.72561496745936,0.5256149674593757,0.049999520364984514,0.3973099842712101
133,1.2574201326915027,1,0,4,1,0,1,841,4,4,False,,-0.6313379315073362,2.0,12.97998459167036,12.97998459167036,10.383987673336287,3,199.2,176.51576778504023,22.684232214959763,0.049114575252409975,0.19742013269150266
134,1.0494228212326133,1,0,1,1,0,1,225,1,1,False,,-1.0,2.0,12.97998459167036,12.97998459167036,7.211102550927978,0,249.60000000000002,231.31370115216487,18.286298847835155,0.04942282123261334,0.04942282123261334
135,1.117257218098565,1,0,2,1,0,1,455,2,2,False,,-0.8270835081674986,2.0,12.97998459167036,12.979984591670362,7.211102550927978,1,98.4,120.19433768538875,21.79433768538874,0.04918212219982581,0.09725721809856494
136,2.5860615584803273,1,0,23,1,0,1,5205,23,23,False,,0.5588799109193161,1.5,12.97998459167036,12.97998459167036,10.383987673336287,22,451.20000000000005,458.74310232575544,7.543102325755399,0.04990131558270677,1.1460615584803273
137,1.188566551882868,1,0,3,1,0,1,561,3,3,False,,0.7076882237590979,2.0,12.97998459167036,12.97998459167036,10.040463285187744,2,300.0,289.2870174016266,10.7129825983734,0.049801146485446326,0.14856655188286788
138,1.1871736455474622,1,0,3,1,0,1,660,3,3,False,,-0.6517863902958823,2.0,12.97998459167036,12.97998459167036,8.653323061113573,2,48.0,17.988157138315955,30.011842861684045,0.04846046582599267,0.14717364554746212
139,2.095548629341624,1,0,16,1,0,1,3290,16,16,False,,0.6074716393211169,2.0,12.97998459167036,12.97998459167036,8.30719013866903,15,400.79999999999995,399.87654517169085,0.9234548283091044,0.049998519520495145,0.7955486293416244
140,2.512684365165657,1,0,22,1,0,1,4649,22,22,False,,0.5522243703797273,1.5,12.97998459167036,12.97998459167036,10.38398767333629,21,552.0,580.8546665972092,28.85466659720919,0.048575222143943525,1.0926843651656568
141,1.1877617901163116,1,0,3,1,0,1,664,3,3,False,,-0.5468745446288956,1.5,12.979984591670359,12.979984591670359,8.653323061113573,2,98.4,74.2427243842601,24.157275615739906,0.04899704648738138,0.14776179011631152
142,1.2578614315669108,1,0,4,1,0,1,829,4,4,False,,0.5442479516133872,1.5,12.97998459167036,12.97998459167036,10.383987673336287,3,400.79999999999995,417.6376731975954,16.83767319759545,0.049510214611994424,0.19786143156691072
143,1.3276632984940138,1,0,5,1,0,1,1189,5,5,False,,-0.8013902078373458,2.0,12.97998459167036,12.97998459167036,8.653323061113573,4,249.60000000000002,236.6029637213328,12.997036278667224,0.04970758937412869,0.24766329849401372
144,1.3282536272337229,1,0,5,1,0,1,1119,5,5,False,,-0.5746966921285278,1.5,12.97998459167036,12.97998459167036,8.653323061113577,4,249.60000000000002,247.08645000188403,2.513549998115991,0.04998903256831139,0.24825362723372285
145,3.1391205977871826,1,0,31,1,0,1,6007,31,31,False,,0.5487065805312028,1.5,12.97998459167036,12.979984591670362,10.38398767333629,30,552.0,581.2778239773259,29.277823977325852,0.048533749884524253,1.5391205977871825
146,2.022091040313255,1,0,15,1,0,1,3096,15,15,False,,-0.582599030119755,1.5,12.97998459167036,12.97998459167036,10.38398767333629,14,48.0,72.83663264330517,24.836632643305165,0.04894045297655353,0.742091040313255
147,1.8165478470738639,1,0,12,1,0,1,2798,12,12,False,,-0.5328104929741592,1.5,12.97998459167036,12.97998459167036,10.383987673336287,11,98.4,113.14255583809927,14.742555838099264,0.04962408870086271,0.5965478470738637
148,1.2572904876386315,1,0,4,1,0,1,810,4,4,False,,-0.5466198861149408,1.5,12.97998459167036,12.97998459167036,10.38398767333629,3,148.8,125.3535068885335,23.44649311146651,0.049054644914252994,0.19729048763863138
149,3.13787386689299,1,0,31,1,0,1,5978,31,31,False,,0.6242995716324273,2.0,12.97998459167036,12.979984591670359,10.38398767333629,30,451.20000000000005,451.7691859932413,0.5691859932412626,0.0499994375505682,1.5378738668929903
150,2.929360829915126,1,0,28,1,0,1,5809,28,28,False,,-0.6950823372435965,2.0,12.97998459167036,12.979984591670359,10.383987673336287,27,501.6,517.7260619986962,16.126061998696173,0.04955055670149974,1.389360829915126
151,1.3282641795774133,1,0,5,1,0,1,1115,5,5,False,,-0.5360450173039609,1.5,12.97998459167036,12.97998459167036,10.383987673336286,4,148.8,154.6593111566317,5.859311156631691,0.04994043216559051,0.24826417957741337
152,2.372550264537758,1,0,20,1,0,1,4153,20,20,False,,-0.6248224698158111,2.0,12.97998459167036,12.97998459167036,7.211102550927978,19,148.8,146.59634147793406,2.2036585220659504,0.049991569962676376,0.9925502645377583
153,1.5366068936737942,1,0,8,1,0,1,1711,8,8,False,,-0.5758657129916912,1.5,12.97998459167036,12.979984591670359,9.968628166402837,7,48.0,42.092984424698216,5.907015575301784,0.049939458846844115,0.3966068936737943
154,1.8849540469238186,1,0,13,1,0,1,2677,13,13,False,,-0.5646373950647714,1.5,12.460785208003548,12.460785208003548,8.307190138669032,12,98.4,74.45699137119027,23.943008628809736,0.04901458359752034,0.6449540469238186
155,1.7448149184554698,1,0,11,1,0,1,2181,11,11,False,,0.6024629437109453,2.0,12.97998459167036,12.97998459167036,10.38398767333629,10,552.0,585.710957333333,33.710957333333,0.04806545258131753,0.5448149184554695
156,1.6754724062836912,1,0,10,1,0,1,1994,10,10,False,,0.5480082953639339,1.5,12.97998459167036,12.97998459167036,9.968628166402844,9,400.79999999999995,377.72463772574065,23.075362274259305,0.04908406215291071,0.49547240628369127
157,1.745064738241353,1,0,11,1,0,1,2305,11,11,False,,-0.5660763874109136,1.5,12.97998459167036,12.979984591670359,10.38398767333629,10,98.4,120.73766986612236,22.337669866122354,0.04914119112879797,0.5450647382413533
158,1.675597556100186,1,0,10,1,0,1,1885,10,10,False,,0.6788392698521534,2.0,12.97998459167036,12.97998459167036,9.968628166402839,9,451.20000000000005,441.1229564404839,10.077043559516142,0.049824013899971514,0.49559755610018597
159,1.3979273241353831,1,0,6,1,0,1,1292,6,6,False,,0.6046285218479717,2.0,12.97998459167036,12.97998459167036,7.211102550927978,5,400.79999999999995,391.24140245327794,9.558597546722012,0.049841628452158414,0.2979273241353832
160,1.1887292965010743,1,0,3,1,0,1,659,3,3,False,,0.6096544283717009,2.0,12.97998459167036,12.97998459167036,8.653323061113573,2,501.6,507.3315982418412,5.731598241841198,0.04994299915039521,0.14872929650107414
161,1.3280459809138976,1,0,5,1,0,1,1009,5,5,False,,0.5517386332753602,1.5,12.97998459167036,12.97998459167036,10.38398767333629,4,451.20000000000005,438.5800491358359,12.619950864164139,0.04972426456578866,0.24804598091389754
162,1.189033723968903,1,0,3,1,0,1,693,3,3,False,,0.6129346848157766,2.0,12.97998459167036,12.97998459167036,7.211102550927978,2,501.6,503.425275242422,1.8252752424219807,0.04999421625518416,0.1490337239689032
163,1.5368288022941936,1,0,8,1,0,1,1657,8,8,False,,-0.7791501447211842,2.0,12.97998459167036,12.97998459167036,8.307190138669032,7,350.4,331.9162865455628,18.48371345443718,0.049410365956115844,0.39682880229419365
164,2.651367698580791,1,0,24,1,0,1,5007,24,24,False,,-0.5192298926105204,1.5,12.979984591670359,12.979984591670359,8.653323061113573,23,48.0,49.24201666324461,1.2420166632446126,0.04999732193736203,1.1913676985807913
165,1.118035491630025,1,0,2,1,0,1,471,2,2,False,,0.8076212886681162,2.0,12.97998459167036,12.97998459167036,7.211102550927978,1,400.79999999999995,390.9818973995325,9.818102600467455,0.04983292708565059,0.09803549163002503
166,1.5360853537368664,1,0,8,1,0,1,1670,8,8,False,,-0.6048568038422409,2.0,12.97998459167036,12.979984591670359,8.307190138669032,7,98.4,122.33336526375865,23.933365263758645,0.0490153693507379,0.39608535373686643
167,1.747480189591474,1,0,11,1,0,1,2435,11,11,False,,-0.5768886410653131,1.5,12.97998459167036,12.97998459167036,10.383987673336287,10,48.0,39.28103099174632,8.71896900825368,0.04986819413695406,0.547480189591474
168,1.3984733850512743,1,0,6,1,0,1,1209,6,6,False,,-0.5600410765250878,1.5,12.97998459167036,12.97998459167036,9.96862816640284,5,48.0,41.240176146631256,6.759823853368744,0.04992073092574084,0.2984733850512743
169,1.3269716614693552,1,0,5,1,0,1,1062,5,5,False,,-0.6166838848768791,2.0,12.97998459167036,12.97998459167036,10.38398767333629,4,98.4,121.48385855658307,23.083858556583067,0.049083393759042415,0.24697166146935512
170,2.99878938749089,1,0,29,1,0,1,5740,29,29,False,,-0.6942452000594607,2.0,12.97998459167036,12.97998459167036,10.38398767333629,28,300.0,313.1757504139807,13.175750413980722,0.04969951695286945,1.43878938749089
171,1.258673488454194,1,0,4,1,0,1,898,4,4,False,,-0.648287579891857,2.0,12.97998459167036,12.97998459167036,7.211102550927978,3,48.0,56.98789088276908,8.98789088276908,0.049859949663346816,0.19867348845419402
172,2.72097415811145,1,0,25,1,0,1,4936,25,25,False,,0.734055756756274,2.0,12.97998459167036,12.97998459167036,9.968628166402839,24,199.2,191.60391682147247,7.596083178527522,0.049899925838363716,1.2409741581114502
173,2.9999318158190986,1,0,29,1,0,1,6162,29,29,False,,-0.5503490416304544,1.5,12.979984591670359,12.97998459167036,8.653323061113573,28,199.2,215.72081902655236,16.520819026552374,0.04952838850048832,1.4399318158190983
174,1.3280544252592634,1,0,5,1,0,1,1009,5,5,False,,-0.5517386333245383,1.5,12.97998459167036,12.97998459167036,10.38398767333629,4,148.8,161.41995072598195,12.619950725981937,0.04972426457181031,0.24805442525926333
175,1.398320282537041,1,0,6,1,0,1,1241,6,6,False,,-0.5999585238061556,1.5,12.97998459167036,12.97998459167036,10.38398767333629,5,48.0,57.13811099848067,9.13811099848067,0.049855235887455274,0.298320282537041
176,1.1883543225242308,1,0,3,1,0,1,576,3,3,False,,-0.5916990835338609,1.5,12.97998459167036,12.979984591670359,9.884212881956554,2,98.4,96.36503864234942,2.0349613576505874,0.04999281116315036,0.1483543225242307
177,1.188104206041808,1,0,3,1,0,1,619,3,3,False,,0.5975211518995621,1.5,12.97998459167036,12.97998459167036,8.969518733480376,2,350.4,369.8165438286103,19.416543828610315,0.04934974763837294,0.14810420604180816
178,1.2563985244131772,1,0,4,1,0,1,778,4,4,False,,-0.7915273879357897,2.0,12.97998459167036,12.97998459167036,10.38398767333629,3,300.0,279.46332770938443,20.53667229061557,0.04927312190555077,0.19639852441317737
179,1.8156615514763579,1,0,12,1,0,1,2394,12,12,False,,-0.6122964096190031,2.0,12.97998459167036,12.97998459167036,10.38398767333629,11,249.60000000000002,235.78345475403353,13.816545245966495,0.04966967768959095,0.595661551476358
180,1.8155321828226076,1,0,12,1,0,1,2299,12,12,False,,0.6291326137259432,2.0,12.97998459167036,12.979984591670362,8.30719013866903,11,501.6,503.47181387029286,1.87181387029284,0.04999391757977131,0.5955321828226079
181,3.279472593257322,1,0,33,1,0,1,6659,33,33,False,,-0.5387159368982951,1.5,12.97998459167036,12.979984591670362,10.38398767333629,32,48.0,31.904209505928975,16.095790494071025,0.04955223491773347,1.639472593257322
182,3.483759842824255,0,0,50,0,0,0,10090,51,50,True,max_episode_decisions,0.14862770917557383,1.0,7.211102550927978,7.211102550927978,7.211102550927978,50,501.6,507.34289903770036,5.74289903770034,0.049942774284366276,2.4837598428242553
183,1.1866024105423671,1,0,3,1,0,1,662,3,3,False,,0.85,2.0,12.97998459167036,12.97998459167036,8.653323061113575,2,552.0,582.0308774709451,30.030877470945143,0.04845854277497466,0.1466024105423672
184,1.3260178440941703,1,0,5,1,0,1,1074,5,5,False,,-0.85,2.0,12.97998459167036,12.97998459167036,8.30719013866903,4,48.0,17.969122529054857,30.030877470945143,0.04845854277497466,0.24601784409417035
185,1.1886528213987577,1,0,3,1,0,1,677,3,3,False,,0.5714704544414786,1.5,12.979984591670359,12.979984591670359,8.653323061113573,2,501.6,494.7774388382304,6.822561161769613,0.04991925391401754,0.14865282139875768
186,1.8855352711322504,1,0,13,1,0,1,2838,13,13,False,,-0.6328468291516067,2.0,12.97998459167036,12.97998459167036,8.653323061113573,12,98.4,108.25785075301678,9.857850753016777,0.04983157385836759,0.6455352711322503
187,1.1882882597857447,1,0,3,1,0,1,602,3,3,False,,0.6743420934577316,2.0,12.97998459167036,12.97998459167036,9.591654524495718,2,350.4,355.6627273150614,5.262727315061397,0.04995193926108793,0.1482882597857448
188,1.3977291740195286,1,0,6,1,0,1,1264,6,6,False,,-0.7326246230976213,2.0,12.97998459167036,12.97998459167036,10.383987673336287,5,501.6,517.0367373119063,15.436737311906313,0.04958800391019969,0.29772917401952864
189,1.8155837712605294,1,0,12,1,0,1,2547,12,12,False,,0.6145061811937836,2.0,12.97998459167036,12.979984591670359,7.211102550927978,11,451.20000000000005,471.8041995053784,20.604199505378347,0.04926836911174926,0.5955837712605293
190,1.6777812341188443,1,0,10,1,0,1,2200,10,10,False,,-0.6159162129098739,2.0,12.97998459167036,12.97998459167036,8.653323061113573,9,48.0,55.347491586092474,7.347491586092474,0.049906362732389686,0.49778123411884406
191,1.397219377549574,1,0,6,1,0,1,1098,6,6,False,,-0.5670468363232815,1.5,12.97998459167036,12.97998459167036,10.38398767333629,5,199.2,218.75496326121083,19.554963261210844,0.04934050499828685,0.29721937754957395
192,1.0498900335717154,1,0,1,1,0,1,185,1,1,False,,0.7780673029438191,2.0,12.97998459167036,12.97998459167036,7.211102550927978,0,249.60000000000002,257.5630658952632,7.963065895263185,0.04989003357171545,0.04989003357171545
193,1.258804788268208,1,0,4,1,0,1,761,4,4,False,,-0.6454514162638233,2.0,12.97998459167036,12.97998459167036,10.38398767333629,3,48.0,47.79549665383047,0.20450334616953114,0.049999927393075995,0.19880478826820797
194,1.1879218890250147,1,0,3,1,0,1,596,3,3,False,,-0.5843403283398516,1.5,12.97998459167036,12.97998459167036,9.813521157165892,2,199.2,218.92225154026687,19.722251540266882,0.0493292494213928,0.14792188902501463
195,1.676357380803526,1,0,10,1,0,1,2149,10,10,False,,-0.7879287478580999,2.0,12.97998459167036,12.979984591670362,10.38398767333629,9,400.79999999999995,395.66396030716396,5.136039692835993,0.04995422425912425,0.49635738080352604
196,1.1882164835681084,1,0,3,1,0,1,580,3,3,False,,-0.6300453048791865,2.0,12.97998459167036,12.97998459167036,9.384685312910456,2,48.0,29.395975085230702,18.604024914769298,0.04940271123648039,0.14821648356810857
197,1.467986798600468,1,0,7,1,0,1,1380,7,7,False,,0.6067764365863525,2.0,12.97998459167036,12.97998459167036,8.307190138669032,6,501.6,498.5616151415056,3.038384858494396,0.04998397516824363,0.3479867986004679
198,1.0494228212326133,1,0,1,1,0,1,229,1,1,False,,1.0,2.0,12.610408844693506,12.610408844693506,7.211102550927978,0,350.4,368.68629884783513,18.286298847835155,0.04942282123261334,0.04942282123261334
199,1.1873445146258919,1,0,3,1,0,1,690,3,3,False,,0.6221804021180205,2.0,12.97998459167036,12.97998459167036,8.653323061113573,2,451.20000000000005,474.8410750499804,23.641075049980373,0.049039041222758865,0.14734451462589182
200,2.2335387779550486,1,0,18,1,0,1,3427,18,18,False,,-0.6168759995252856,2.0,12.97998459167036,12.97998459167036,9.569883039746726,17,148.8,159.1093537923905,10.309353792390482,0.049815821345430625,0.8935387779550487
201,1.1884303177729192,1,0,3,1,0,1,726,3,3,False,,-0.7221462440150057,2.0,12.97998459167036,12.97998459167036,7.211102550927978,2,552.0,556.3475528693339,4.347552869333867,0.049967196154604536,0.14843031777291935
202,1.1186929419247187,1,0,2,1,0,1,452,2,2,False,,0.6034429572645074,2.0,12.97998459167036,12.97998459167036,7.211102550927978,1,400.79999999999995,387.6515964673008,13.148403532699149,0.049700759255300146,0.09869294192471872
203,2.0258983799001005,1,0,15,1,0,1,3325,15,15,False,,0.5602090186850163,1.5,12.97998459167036,12.97998459167036,9.569883039746726,14,400.79999999999995,412.1174744474331,11.317474447433142,0.04977812356548669,0.7458983799001003
204,1.1885031561776243,1,0,3,1,0,1,677,3,3,False,,-0.5201816337674792,1.5,12.979984591670359,12.979984591670359,8.653323061113573,2,98.4,97.07662088817642,1.3233791118235843,0.04999695958502552,0.14850315617762416
205,1.8847141987247942,1,0,13,1,0,1,2755,13,13,False,,-0.7002461688967998,2.0,12.97998459167036,12.97998459167036,10.383987673336287,12,98.4,82.4263030784441,15.973696921555899,0.049558972205561984,0.6447141987247943
206,1.4653783853747662,1,0,7,1,0,1,1326,7,7,False,,-0.6975222823637808,2.0,12.97998459167036,12.97998459167036,10.38398767333629,6,249.60000000000002,274.3512027261736,24.751202726173574,0.04894765231472568,0.3453783853747662
207,1.604660953938167,1,0,9,1,0,1,1885,9,9,False,,0.6024718823901466,2.0,12.97998459167036,12.97998459167036,8.653323061113573,8,552.0,585.6839557704288,33.68395577042884,0.048068489759625556,0.44466095393816724
208,1.3973196116451232,1,0,6,1,0,1,1470,6,6,False,,-0.6553575426324443,2.0,12.97998459167036,12.97998459167036,8.653323061113573,5,148.8,130.49351980161737,18.306480198382644,0.04942155394527308,0.2973196116451231
209,1.2561527745003818,1,0,4,1,0,1,894,4,4,False,,0.85,2.0,12.97998459167036,12.97998459167036,8.653323061113573,3,552.0,582.0308774709451,30.030877470945143,0.04845854277497466,0.19615277450038168
210,1.1873633092720077,1,0,3,1,0,1,676,3,3,False,,-0.6382764216034218,2.0,12.97998459167036,12.97998459167036,8.653323061113575,2,98.4,75.13193844391367,23.268061556086337,0.04906884445739589,0.14736330927200775
211,1.0489116268440533,1,0,1,1,0,1,184,1,1,False,,0.7700383205692702,2.0,12.97998459167036,12.97998459167036,7.211102550927978,0,199.2,224.37591388214742,25.175913882147427,0.04891162684405331,0.04891162684405331
212,1.0494551239181253,1,0,1,1,0,1,199,1,1,False,,-0.8705028441420737,2.0,12.904738682138325,12.904738682138325,7.211102550927978,0,98.4,116.16432479650166,17.764324796501654,0.04945512391812528,0.04945512391812528
213,1.4665113640353724,1,0,7,1,0,1,1403,7,7,False,,-0.6193911008387346,2.0,12.97998459167036,12.97998459167036,10.383987673336291,6,48.0,66.09192706845829,18.09192706845829,0.04943495688381805,0.3465113640353723
214,3.487494498057745,1,0,36,1,0,1,7146,36,36,False,,0.6292324162946556,2.0,12.97998459167036,12.97998459167036,10.38398767333629,35,552.0,553.5575462934946,1.5575462934946245,0.04999578845783851,1.7874944980577459
215,2.234522049247626,1,0,18,1,0,1,3329,18,18,False,,-0.6182106208054521,2.0,12.97998459167036,12.97998459167036,9.96862816640284,17,48.0,62.4353131430903,14.435313143090298,0.04963953778670866,0.8945220492476262
216,2.163067392735207,1,0,17,1,0,1,3378,17,17,False,,-0.6154513294628388,2.0,12.97998459167036,12.97998459167036,8.307190138669032,16,98.4,74.88553058429352,23.514469415706486,0.04904920792945468,0.8430673927352071
217,1.8849394850049626,1,0,13,1,0,1,2614,13,13,False,,-0.6103879116418056,2.0,12.97998459167036,12.97998459167036,7.211102550927978,12,199.2,191.2271011220539,7.972898877946079,0.04988976212551795,0.6449394850049623
218,1.187348721640466,1,0,3,1,0,1,571,3,3,False,,0.5641958049185305,1.5,12.97998459167036,12.97998459167036,9.94954079955505,2,451.20000000000005,473.8805421177037,22.68054211770368,0.049114860732440396,0.14734872164046597
219,1.0498527744918709,1,0,1,1,0,1,183,1,1,False,,0.7615682319086658,2.0,12.97998459167036,12.97998459167036,7.211102550927978,0,199.2,189.98441600745082,9.21558399254917,0.049852774491870866,0.049852774491870866
220,1.6732095241430733,1,0,10,1,0,1,1995,10,10,False,,0.85,2.0,12.97998459167036,12.97998459167036,10.38398767333629,9,552.0,582.0308774709451,30.030877470945143,0.04845854277497466,0.4932095241430732
221,1.1881389675951444,1,0,3,1,0,1,680,3,3,False,,0.6146085758384217,2.0,12.97998459167036,12.97998459167036,8.653323061113575,2,451.20000000000005,447.8807163235606,3.319283676439454,0.0499808758038985,0.14813896759514433
222,1.1881302268533576,1,0,3,1,0,1,657,3,3,False,,0.5979766810529512,1.5,12.979984591670359,12.979984591670359,8.653323061113573,2,451.20000000000005,471.9828694666023,20.78286946660228,0.04925572069520521,0.14813022685335756
223,1.5359487391014417,1,0,8,1,0,1,1601,8,8,False,,-0.6550978438391795,2.0,12.97998459167036,12.979984591670359,10.38398767333629,7,98.4,99.96009320101666,1.560093201016656,0.049995774673689965,0.3959487391014419
224,2.1637219130706535,1,0,17,1,0,1,3245,17,17,False,,-0.614507681028806,2.0,12.97998459167036,12.97998459167036,7.211102550927978,16,148.8,128.19118563109305,20.608814368906962,0.04926804374924472,0.843721913070654
225,1.049998701343781,1,0,1,1,0,1,225,1,1,False,,-0.997761599593207,2.0,12.97998459167036,12.97998459167036,7.211102550927978,0,249.60000000000002,248.73510943083238,0.8648905691676418,0.04999870134378094,0.04999870134378094
226,1.8171582299273927,1,0,12,1,0,1,2716,12,12,False,,0.5923268974413588,1.5,12.979984591670359,12.979984591670359,8.653323061113573,11,501.6,505.5020766726102,3.9020766726101783,0.04997357260743734,0.5971582299273926
227,1.3260257350980469,1,0,5,1,0,1,1074,5,5,False,,0.85,2.0,12.97998459167036,12.97998459167036,8.307190138669034,4,552.0,582.0308774709451,30.030877470945143,0.04845854277497466,0.24602573509804693
228,1.394793394858812,1,0,6,1,0,1,1328,6,6,False,,0.85,2.0,12.97998459167036,12.97998459167036,8.653323061113573,5,552.0,582.0308774709451,30.030877470945143,0.04845854277497466,0.29479339485881195
229,1.1855405214264083,1,0,3,1,0,1,717,3,3,False,,0.85,2.0,12.97998459167036,12.97998459167036,8.653323061113573,2,552.0,582.0308774709451,30.030877470945143,0.04845854277497466,0.1455405214264083
230,1.6740611925102513,1,0,10,1,0,1,1973,10,10,False,,0.6206827895528733,2.0,12.97998459167036,12.97998459167036,9.96862816640284,9,552.0,580.2992239880391,28.299223988039103,0.04862879523172063,0.4940611925102513
231,1.1880986460242562,1,0,3,1,0,1,565,3,3,False,,0.6395595090394466,2.0,12.97998459167036,12.97998459167036,9.882318123225941,2,451.20000000000005,470.36359972273294,19.163599722732897,0.04936647218801765,0.1480986460242562
232,1.327874652235564,1,0,5,1,0,1,922,5,5,False,,-0.5676809559817244,1.5,12.97998459167036,12.97998459167036,10.38398767333629,4,98.4,116.13462712743217,17.734627127432162,0.04945693427689419,0.24787465223556393
233,2.024055845772648,1,0,15,1,0,1,3254,15,15,False,,0.7923683660793813,2.0,12.97998459167036,12.97998459167036,7.211102550927978,14,300.0,324.15378293894264,24.15378293894264,0.048997333554624725,0.744055845772648
234,1.4675135599723474,1,0,7,1,0,1,1472,7,7,False,,-0.6275402598322103,2.0,12.97998459167036,12.97998459167036,10.38398767333629,6,48.0,37.279186929908064,10.720813070091936,0.049800856261930315,0.34751355997234734
235,3.2758516986694874,1,0,33,1,0,1,6488,33,33,False,,0.5356030403672207,1.5,12.97998459167036,12.97998459167036,10.38398767333629,32,400.79999999999995,393.72465612476753,7.07534387523242,0.04991316491616296,1.6358516986694878
236,1.2577113636308583,1,0,4,1,0,1,811,4,4,False,,0.581322328903903,1.5,12.97998459167036,12.97998459167036,10.383987673336287,3,501.6,523.4217239422139,21.821723942213907,0.049180082412471605,0.1977113636308583
237,1.8143619308042496,1,0,12,1,0,1,2261,12,12,False,,0.5438886956295932,1.5,12.97998459167036,12.97998459167036,10.38398767333629,11,350.4,366.2385035473458,15.838503547345795,0.04956637356250032,0.5943619308042496
238,1.9547373812450077,1,0,14,1,0,1,2697,14,14,False,,-0.5330750773140217,1.5,12.97998459167036,12.97998459167036,10.383987673336287,13,98.4,112.41729861831755,14.01729861831754,0.049660041779028906,0.6947373812450075
239,1.2580612088219656,1,0,4,1,0,1,839,4,4,False,,-0.5372653868556917,1.5,12.97998459167036,12.97998459167036,10.38398767333629,3,148.8,151.29802229420625,2.498022294206237,0.04998916763991984,0.1980612088219656
240,1.606620160268236,1,0,9,1,0,1,1722,9,9,False,,0.6814076158020583,2.0,12.97998459167036,12.97998459167036,10.38398767333629,8,148.8,129.90714053390093,18.892859466099083,0.049384136572475756,0.446620160268236
241,3.2780234595619753,1,0,33,1,0,1,7010,33,33,False,,0.699663440316867,2.0,12.97998459167036,12.97998459167036,10.38398767333629,32,300.0,318.0476441804535,18.047644180453517,0.049437703972445346,1.6380234595619751
242,1.3972927852521295,1,0,6,1,0,1,1235,6,6,False,,-0.6436906339167685,2.0,12.97998459167036,12.97998459167036,9.968628166402837,5,148.8,142.91029751286715,5.889702487132865,0.04993981299796843,0.29729278525212943
243,1.397300459593804,1,0,6,1,0,1,1212,6,6,False,,-0.5813735714273036,1.5,12.97998459167036,12.979984591670359,9.968628166402835,5,148.8,126.82823158677456,21.971768413225448,0.04916886282734975,0.297300459593804
244,1.4670079599000656,1,0,7,1,0,1,1476,7,7,False,,-0.5493573099044277,1.5,12.460785208003548,12.460785208003548,8.307190138669032,6,48.0,67.30036719213967,19.300367192139674,0.04935745571213714,0.3470079599000655
