episode,reward,win,loss,steps,right_score,left_score,score_diff,frames,rally_hits,decision_count,truncated,truncation_reason,last_right_hit_offset,last_right_speed_multiplier,last_right_outgoing_speed,final_ball_speed,last_left_outgoing_speed,successful_agent_returns,last_selected_target_y,last_predicted_return_y,last_target_alignment_error,last_target_alignment_reward,cumulative_target_alignment_reward
35,-0.9566426783005604,0,1,1,0,1,-1,365,1,1,False,,-0.1125,1.0,6.18465843842649,7.211102550927978,7.211102550927978,0,98.4,34.326872474396396,64.07312752560361,0.04335732169943957,0.04335732169943957
36,-0.9545066224235265,0,1,1,0,1,-1,287,1,1,False,,-0.2429906291385361,1.5,10.589151315723596,8.471321052578878,8.471321052578878,0,350.4,402.5568753820987,52.15687538209875,0.04549337757647351,0.04549337757647351
37,-0.9577675293470845,0,1,1,0,1,-1,296,1,1,False,,-0.22559703747184373,1.5,10.078377025507116,8.062701620405695,8.062701620405695,0,350.4,420.13097335475913,69.73097335475916,0.04223247065291545,0.04223247065291545
38,1.118002516017215,1,0,2,1,0,1,405,2,2,False,,-0.8431958205142308,2.0,12.97998459167036,12.97998459167036,8.192182722303174,1,350.4,345.8040641341745,4.595935865825481,0.04996334221796891,0.09800251601721488
39,-0.8890342206509928,0,1,2,0,1,-1,576,2,2,False,,-0.3589543552864015,1.5,10.816653826391967,8.653323061113573,8.653323061113573,1,350.4,424.45067927530476,74.05067927530479,0.04133144507377176,0.09096577934900726
40,-0.8874406971757195,0,1,2,0,1,-1,475,2,2,False,,0.43528180731504307,1.5,12.518783582743922,10.015026866195138,10.015026866195138,1,98.4,32.93556006042991,65.4644399395701,0.04308684355295127,0.0925593028242806
41,-0.954152878553539,0,1,1,0,1,-1,305,1,1,False,,-0.20889779811047687,1.5,9.668930770263321,7.735144616210657,7.735144616210656,0,148.8,198.77264262905476,49.97264262905475,0.04584712144646092,0.04584712144646092
42,-0.9658352682710954,0,1,1,0,1,-1,368,1,1,False,,-0.1875,1.0,6.18465843842649,7.211102550927977,7.211102550927978,0,350.4,245.67235833815982,104.72764166184015,0.03416473172890456,0.03416473172890456
43,-0.8894814377301072,0,1,2,0,1,-1,573,2,2,False,,0.8783535927692661,2.0,12.97998459167036,10.38398767333629,10.383987673336287,1,350.4,281.9896272167098,68.4103727832902,0.0425008353474613,0.0905185622698927
44,-0.9590106346916815,0,1,1,0,1,-1,286,1,1,False,,-0.6235890549598289,2.0,12.97998459167036,10.383987673336287,10.38398767333629,0,350.4,274.7504248082855,75.64957519171446,0.04098936530831852,0.04098936530831852
